ticker,exchange,assetType,priceCurrency,startDate,endDate
SMBC,NASDAQ,Stock,USD,1994-04-12,2017-08-23
SMBCX,NMFQS,Mutual Fund,USD,1999-01-04,2017-08-23
SMBK,NASDAQ,Stock,USD,2012-07-24,2017-08-23
SMBL,,Stock,USD,2017-01-02,2017-05-15
SMBMF,PINK,Stock,USD,2007-07-13,2017-08-23
SMBMY,PINK,Stock,USD,2011-09-12,2017-08-23
SMBPX,NMFQS,Mutual Fund,USD,1995-01-03,2017-08-23
SMBYX,NMFQS,Mutual Fund,USD,1999-01-04,2017-08-23
SMBZF,OTCBB,Stock,USD,2007-08-07,2017-08-23
SMCAX,NMFQS,Mutual Fund,USD,2003-01-02,2017-08-23
SMCAY,PINK,Stock,USD,2013-10-18,2017-08-23
SMCBF,PINK,Stock,USD,2007-08-16,2017-08-23
SMCBX,NMFQS,Mutual Fund,USD,2002-06-28,2017-01-23
SMCCX,NMFQS,Mutual Fund,USD,2003-01-02,2017-08-23
SMCDX,NMFQS,Mutual Fund,USD,1998-12-31,2015-10-29
SMCDY,PINK,Stock,USD,2012-05-09,2017-08-23
SMCEX,NMFQS,Mutual Fund,USD,1993-01-04,2017-08-23
SMCFX,NMFQS,Mutual Fund,USD,2009-01-02,2017-08-23
SMCG,PINK,Stock,USD,2012-10-04,2017-07-24
SMCI,NASDAQ,Stock,USD,2007-03-29,2017-08-23
SMCIX,NMFQS,Mutual Fund,USD,1997-01-02,2017-08-23
SMCP,NASDAQ,ETF,USD,2015-04-21,2017-08-23
SMCPX,NMFQS,Mutual Fund,USD,2001-01-02,2017-08-23
SMCSX,NMFQS,Mutual Fund,USD,2006-01-03,2017-08-23
SMCWX,NMFQS,Mutual Fund,USD,1991-01-02,2017-08-23
SMCYX,NMFQS,Mutual Fund,USD,2004-01-02,2017-08-23
SMD,NYSE ARCA,Stock,USD,2005-11-15,2017-08-23
SMDAX,NMFQS,Mutual Fund,USD,2010-01-04,2017-08-10
SMDD,NYSE ARCA,ETF,USD,2010-02-11,2017-08-23
SMDI,OTCBB,Stock,USD,,
SMDIX,NMFQS,Mutual Fund,USD,2006-04-03,2017-08-23
SMDLX,NMFQS,Mutual Fund,USD,2001-01-02,2017-08-23
SMDM,OTCMKTS,Stock,USD,1994-11-11,2017-08-23
SMDMX,NMFQS,Mutual Fund,USD,1994-01-03,2017-08-23
SMDOX,NMFQS,Mutual Fund,USD,2017-01-03,2017-08-23
SMDPX,NMFQS,Mutual Fund,USD,2017-01-03,2017-08-23
SMDQX,NMFQS,Mutual Fund,USD,2017-01-03,2017-08-23
SMDRX,NMFQS,Mutual Fund,USD,2015-01-02,2017-08-23
SMDV,BATS,ETF,USD,2015-02-05,2017-08-23
SMDVX,NMFQS,Mutual Fund,USD,2006-04-03,2017-08-23
SMDYX,NMFQS,Mutual Fund,USD,2004-01-02,2017-08-23
SMDZF,PINK,Stock,USD,2007-07-16,2017-08-23
SMEAX,NMFQS,Mutual Fund,USD,2001-01-02,2017-08-23
SMEBF,PINK,Stock,USD,2008-04-07,2017-08-23
SMEBX,NMFQS,Mutual Fund,USD,2001-01-02,2017-08-23
SMECF,PINK,Stock,USD,2007-10-02,2017-08-23
SMECX,NMFQS,Mutual Fund,USD,2001-01-02,2017-08-23
SMED,NASDAQ,Stock,USD,1999-05-24,2017-08-23
SMEFX,NMFQS,Mutual Fund,USD,2013-01-02,2017-08-23
SMEIX,NMFQS,Mutual Fund,USD,2006-01-03,2017-08-23
SMENX,NMFQS,Mutual Fund,USD,2013-06-25,2017-08-11
SMERX,NMFQS,Mutual Fund,USD,2003-01-02,2017-08-23
SMESX,NMFQS,Mutual Fund,USD,2013-05-14,2017-08-23
SMETX,NMFQS,Mutual Fund,USD,2015-01-02,2017-08-11
SMEVX,NMFQS,Mutual Fund,USD,2013-06-25,2017-08-11
SMEYX,NMFQS,Mutual Fund,USD,2009-01-02,2017-08-23
SMEZ,NYSE ARCA,ETF,USD,2014-06-06,2017-08-23
SMFAX,NMFQS,Mutual Fund,USD,2013-01-02,2017-08-23
SMFCX,NMFQS,Mutual Fund,USD,2013-01-02,2017-08-23
SMFG,NYSE,Stock,USD,2006-01-27,2017-08-23
SMFKY,PINK,Stock,USD,2013-09-27,2017-08-23
SMFNF,PINK,Stock,USD,2008-02-04,2017-08-23
SMFPX,NMFQS,Mutual Fund,USD,2013-01-09,2017-08-23
SMFRF,OTCBB,Stock,USD,2012-08-03,2017-08-23
SMFTF,PINK,Stock,USD,2008-06-17,2017-08-23
SMFYX,NMFQS,Mutual Fund,USD,2013-01-02,2017-08-23
SMG,NYSE,Stock,USD,1992-01-31,2017-08-23
SMGAX,NMFQS,Mutual Fund,USD,2004-01-02,2017-08-23
SMGBF,PINK,Stock,USD,2007-07-20,2017-08-23
SMGBY,PINK,Stock,USD,2007-07-13,2017-08-23
SMGCX,NMFQS,Mutual Fund,USD,2000-03-30,2016-03-30
SMGI,OTCMKTS,Stock,USD,2016-01-05,2017-08-23
SMGIX,NMFQS,Mutual Fund,USD,1993-01-04,2017-08-23
SMGKF,PINK,Stock,USD,1997-01-23,2017-08-23
SMGRX,NMFQS,Mutual Fund,USD,2015-01-02,2017-08-23
SMGSX,NMFQS,Mutual Fund,USD,2003-11-18,2017-08-23
SMGY,OTCBB,Stock,USD,2000-04-13,2017-08-23
SMGZY,PINK,Stock,USD,2010-01-29,2017-08-23
SMH,NYSE ARCA,ETF,USD,2000-06-05,2017-08-23
SMHD,NYSE ARCA,ETF,USD,2015-02-04,2017-08-23
SMHI,NYSE,Stock,USD,2017-06-02,2017-08-23
SMHLX,NMFQS,Mutual Fund,USD,1995-01-03,2017-08-23
SMHRX,NMFQS,Mutual Fund,USD,2010-05-25,2015-11-25
SMI,NYSE,Stock,USD,2004-03-17,2017-08-23
SMIAX,NMFQS,Mutual Fund,USD,2001-01-02,2017-08-23
SMIBX,NMFQS,Mutual Fund,USD,2001-01-02,2017-08-23
SMID,OTCMKTS,Stock,USD,1995-12-13,2017-08-23
SMIDX,NMFQS,Mutual Fund,USD,2013-03-01,2017-08-23
SMIFF,OTCBB,Stock,USD,2016-07-20,2017-08-23
SMIFX,NMFQS,Mutual Fund,USD,2005-12-07,2017-08-23
SMIIX,NMFQS,Mutual Fund,USD,2003-01-02,2017-08-23
SMILX,NMFQS,Mutual Fund,USD,2010-12-31,2017-08-23
SMIN,BATS,ETF,USD,2016-01-04,2017-08-23
SMINX,NMFQS,Mutual Fund,USD,2017-01-03,2017-08-23
SMIPX,NMFQS,Mutual Fund,USD,2004-01-02,2017-08-23
SMIRX,NMFQS,Mutual Fund,USD,2016-01-04,2017-08-23
SMISX,NMFQS,Mutual Fund,USD,2017-06-12,2017-08-23
SMIT,NASDAQ,Stock,USD,1995-01-31,2017-08-23
SMITX,NMFQS,Mutual Fund,USD,2009-01-02,2017-08-23
SMIUX,NMFQS,Mutual Fund,USD,2016-01-04,2017-08-23
SMIVY,PINK,Stock,USD,2009-07-17,2017-08-23
SMIZF,PINK,Stock,USD,2007-07-17,2017-08-23
SMK,NYSE ARCA,ETF,USD,2009-06-18,2017-08-23
SMKCX,NMFQS,Mutual Fund,USD,2003-03-12,2017-08-23
SMKDX,NMFQS,Mutual Fund,USD,2012-01-03,2017-08-23
SMKUY,PINK,Stock,USD,2012-10-04,2017-08-23
SMLAX,NMFQS,Mutual Fund,USD,2002-01-02,2017-08-23
SMLBX,NMFQS,Mutual Fund,USD,2001-06-11,2016-06-07
SMLCX,NMFQS,Mutual Fund,USD,2002-01-02,2017-08-23
SMLF,NYSE ARCA,ETF,USD,2015-04-30,2017-08-23
SMLIX,NMFQS,Mutual Fund,USD,2003-01-02,2017-08-23
SMLKX,NMFQS,Mutual Fund,USD,2004-01-02,2017-08-23
SMLL,NYSE ARCA,ETF,USD,2014-07-29,2017-08-23
SMLLX,NMFQS,Mutual Fund,USD,1994-01-03,2017-08-23
SMLNX,NMFQS,Mutual Fund,USD,2015-08-31,2017-08-23
SMLP,NYSE,Stock,USD,2012-09-28,2017-08-23
SMLPX,NMFQS,Mutual Fund,USD,2012-09-20,2017-08-23
SMLR,OTCBB,Stock,USD,2014-02-21,2017-08-23
SMLRX,NMFQS,Mutual Fund,USD,2015-08-31,2017-08-23
SMLV,NYSE ARCA,ETF,USD,2013-02-21,2017-08-23
SMLVX,NMFQS,Mutual Fund,USD,2017-01-03,2017-08-23
SMLYX,NMFQS,Mutual Fund,USD,2015-01-02,2017-08-23
SMM,NYSE,ETF,USD,2012-05-25,2017-08-23
SMMAX,NMFQS,Mutual Fund,USD,2006-01-03,2017-08-23
SMMBX,NMFQS,Mutual Fund,USD,1992-11-06,2016-07-05
SMMCF,PINK,Stock,USD,2014-05-16,2017-08-23
SMMCX,NMFQS,Mutual Fund,USD,1995-01-03,2017-08-23
SMMD,BATS,ETF,USD,2017-07-07,2017-08-23
SMME,OTCBB,Stock,USD,2006-04-07,2017-08-23
SMMF,NASDAQ,Stock,USD,2000-01-07,2017-08-23
SMMIX,NMFQS,Mutual Fund,USD,1983-01-31,2017-08-23
SMMOX,NMFQS,Mutual Fund,USD,2001-01-02,2017-08-23
SMMSX,NMFQS,Mutual Fund,USD,2010-01-04,2017-08-23
SMMT,NASDAQ,Stock,USD,2015-03-05,2017-08-23
SMMU,NYSE ARCA,ETF,USD,2010-02-03,2017-08-23
SMMVX,NMFQS,Mutual Fund,USD,2002-04-02,2015-10-29
SMMYX,NMFQS,Mutual Fund,USD,1996-01-02,2017-08-23
SMMYY,PINK,Stock,USD,2013-02-26,2017-08-23
SMN,NYSE ARCA,ETF,USD,2007-02-02,2017-08-23
SMNBX,NMFQS,Mutual Fund,USD,1994-11-07,2016-07-22
SMNPF,OTCMKTS,Stock,USD,,
SMNUF,PINK,Stock,USD,2010-12-30,2017-08-23
SMNZF,PINK,Stock,USD,2007-09-11,2017-08-23
SMOAX,NMFQS,Mutual Fund,USD,2003-11-18,2017-08-23
SMOYX,NMFQS,Mutual Fund,USD,2015-01-02,2017-08-23
SMP,NYSE,Stock,USD,1987-12-30,2017-08-23
SMPIX,NMFQS,Mutual Fund,USD,2001-01-02,2017-08-23
SMPL,NASDAQ,Stock,USD,2017-07-10,2017-08-23
SMPR,OTCBB,Stock,USD,2007-10-29,2017-08-23
SMPSX,NMFQS,Mutual Fund,USD,2001-01-02,2017-08-23
SMQFX,NMFQS,Mutual Fund,USD,2014-11-03,2017-08-23
SMRCX,NMFQS,Mutual Fund,USD,2014-08-01,2016-01-26
SMREF,PINK,Stock,USD,2010-10-05,2017-08-23
SMRH,OTCBB,Stock,USD,2007-08-23,2017-08-23
SMRIX,NMFQS,Mutual Fund,USD,2014-08-01,2016-01-26
SMRN,PINK,Stock,USD,2007-07-16,2017-08-23
SMRPX,NMFQS,Mutual Fund,USD,2017-01-03,2017-08-23
SMRS,PINK,Stock,USD,2014-07-14,2017-08-23
SMRT,NASDAQ,Stock,USD,1992-04-27,2017-08-23
SMRTX,NMFQS,Mutual Fund,USD,2014-08-01,2016-01-26
SMSAX,NMFQS,Mutual Fund,USD,2010-04-01,2017-08-23
SMSC,NASDAQ,Stock,USD,,
SMSDX,NMFQS,Mutual Fund,USD,2012-01-03,2017-08-23
SMSEY,PINK,Stock,USD,2013-06-21,2017-08-23
SMSI,NASDAQ,Stock,USD,1995-09-19,2017-08-23
SMSIX,NMFQS,Mutual Fund,USD,2003-11-18,2017-08-23
SMSMY,PINK,Stock,USD,2007-07-26,2017-08-23
SMSNX,NMFQS,Mutual Fund,USD,2014-01-02,2017-08-23
SMSOF,PINK,Stock,USD,2012-05-04,2017-08-23
SMSRX,NMFQS,Mutual Fund,USD,2015-01-02,2017-08-23
SMSUF,PINK,Stock,USD,2008-12-30,2017-08-23
SMSUY,PINK,Stock,USD,2012-11-30,2017-08-23
SMSVX,NMFQS,Mutual Fund,USD,2014-01-02,2017-08-23
SMSYX,NMFQS,Mutual Fund,USD,2015-11-03,2017-08-23
SMT,NASDAQ,Stock,USD,2016-01-04,2016-09-19
SMTAF,PINK,Stock,USD,2010-04-28,2017-08-23
SMTAX,NMFQS,Mutual Fund,USD,2007-01-03,2017-08-23
SMTC,NASDAQ,Stock,USD,1992-03-17,2017-08-23
SMTCX,NMFQS,Mutual Fund,USD,2007-01-03,2017-08-23
SMTFX,NMFQS,Mutual Fund,USD,1994-01-03,2017-08-23
SMTGF,PINK,Stock,USD,2008-11-18,2017-08-23
SMTIX,NMFQS,Mutual Fund,USD,2007-01-03,2017-08-23
SMTOY,PINK,Stock,USD,2007-08-03,2017-08-23
SMTP,,Stock,USD,,
SMTPX,NMFQS,Mutual Fund,USD,2016-09-14,2017-08-23
SMTQX,NMFQS,Mutual Fund,USD,2016-09-14,2017-08-23
SMTSX,NMFQS,Mutual Fund,USD,2007-01-03,2017-08-23
SMTX,NASDAQ,Stock,USD,2000-07-21,2017-08-23
SMTYX,NMFQS,Mutual Fund,USD,2014-11-04,2017-08-23
SMTZX,NMFQS,Mutual Fund,USD,2009-01-02,2017-08-23
SMUAX,NMFQS,Mutual Fund,USD,1996-04-12,2015-10-29
SMUPF,PINK,Stock,USD,2007-07-17,2017-08-23
SMUUY,PINK,Stock,USD,2012-06-21,2017-08-23
SMUYX,NMFQS,Mutual Fund,USD,2016-01-04,2017-08-23
SMVAX,NMFQS,Mutual Fund,USD,2001-01-02,2017-08-23
SMVBX,NMFQS,Mutual Fund,USD,2000-11-30,2017-04-12
SMVCX,NMFQS,Mutual Fund,USD,2001-01-02,2017-08-23
SMVDX,NMFQS,Mutual Fund,USD,2011-01-03,2017-08-23
SMVE,,Stock,USD,,
SMVFX,NMFQS,Mutual Fund,USD,2002-01-02,2017-08-23
SMVI,OTCBB,Stock,USD,2016-02-11,2017-08-23
SMVIX,NMFQS,Mutual Fund,USD,2003-01-02,2017-08-23
SMVLX,NMFQS,Mutual Fund,USD,2009-01-02,2017-08-23
SMVR,OTCBB,Stock,USD,2012-08-03,2017-08-23
SMVRX,NMFQS,Mutual Fund,USD,2013-07-02,2017-08-23
SMVSX,NMFQS,Mutual Fund,USD,2017-02-09,2017-08-23
SMVTX,NMFQS,Mutual Fund,USD,2002-01-02,2017-08-23
SMVZX,NMFQS,Mutual Fund,USD,2015-01-02,2017-08-23
SMWPY,PINK,Stock,USD,2010-08-20,2017-08-23
SMXAX,NMFQS,Mutual Fund,USD,2013-03-26,2017-08-23
SMXXF,PINK,Stock,USD,2013-08-16,2017-08-23
SMYFX,NMFQS,Mutual Fund,USD,2015-01-02,2017-08-23
SMYIX,NMFQS,Mutual Fund,USD,2004-01-02,2017-08-23
SN,NYSE,Stock,USD,2011-12-15,2017-08-23
SNA,NYSE,Stock,USD,1985-07-01,2017-08-23
SNAAF,PINK,Stock,USD,2012-12-27,2017-08-23
SNAAX,NMFQS,Mutual Fund,USD,2014-12-23,2017-08-23
SNAEX,NMFQS,Mutual Fund,USD,2004-01-02,2017-08-23
SNAK,NASDAQ,Stock,USD,1996-12-06,2017-08-23
SNAP,NYSE,Stock,USD,2017-03-02,2017-08-23
SNAS,PINK,Stock,USD,2007-12-26,2017-08-23
SNAVX,NMFQS,Mutual Fund,USD,2017-06-12,2017-08-11
SNBC,NASDAQ,Stock,USD,1996-08-29,2017-08-23
SNBN,PINK,Stock,USD,2006-01-25,2017-08-23
SNC,NASDAQ,Stock,USD,2014-11-03,2017-08-23
SNCAF,PINK,Stock,USD,2007-07-16,2017-08-23
SNCAX,NMFQS,Mutual Fund,USD,1991-01-02,2017-08-23
SNCIX,NMFQS,Mutual Fund,USD,2006-01-03,2017-08-23
SNCR,NASDAQ,Stock,USD,2006-06-15,2017-08-23
SND,NASDAQ,Stock,USD,2016-11-04,2017-08-23
SNDE,NASDAQ,Stock,USD,2016-09-02,2017-08-23
SNDK,NASDAQ,Stock,USD,2016-01-04,2016-05-20
SNDPX,NMFQS,Mutual Fund,USD,1990-01-02,2017-08-23
SNDR,NYSE,Stock,USD,2017-04-06,2017-08-23
SNDX,NASDAQ,Stock,USD,2016-03-03,2017-08-23
SNDY,OTCBB,Stock,USD,2000-01-14,2017-08-23
SNDZ,PINK,Stock,USD,2009-10-21,2017-08-23
SNE,NYSE,Stock,USD,1974-07-26,2017-08-23
SNEAX,NMFQS,Mutual Fund,USD,2007-01-03,2017-08-23
SNEBX,NMFQS,Mutual Fund,USD,2007-01-03,2017-08-23
SNEJF,PINK,Stock,USD,2007-07-13,2017-08-23
SNEMX,NMFQS,Mutual Fund,USD,1996-01-02,2017-08-23
SNES,NASDAQ,Stock,USD,2016-12-08,2017-08-23
SNFCA,NASDAQ,Stock,USD,1992-03-03,2017-08-23
SNFRF,PINK,Stock,USD,2007-09-06,2017-08-23
SNGNF,PINK,Stock,USD,2007-07-16,2017-08-23
SNGRX,NMFQS,Mutual Fund,USD,1992-01-02,2017-08-23
SNGSX,NMFQS,Mutual Fund,USD,1988-12-30,2016-05-09
SNGVX,NMFQS,Mutual Fund,USD,1988-01-04,2017-08-23
SNGX,NASDAQ,Stock,USD,1994-10-31,2017-08-23
SNGXD,OTCBB,Stock,USD,,
SNGXW,NASDAQ,Stock,USD,2016-12-13,2017-08-23
SNH,NYSE,Stock,USD,2000-02-23,2017-08-23
SNHN,NYSE,Stock,USD,,
SNHNI,NYSE,Stock,USD,2012-07-23,2017-08-23
SNHNL,NYSE,Stock,USD,2016-02-22,2017-08-23
SNHO,NYSE,Stock,USD,,
SNHY,NASDAQ,Stock,USD,1997-01-09,2017-08-23
SNHYX,NMFQS,Mutual Fund,USD,2015-01-02,2017-08-23
SNI,NYSE,Stock,USD,2008-06-12,2017-08-23
SNIAX,NMFQS,Mutual Fund,USD,2007-01-03,2017-08-23
SNIBX,NMFQS,Mutual Fund,USD,2007-01-03,2017-08-23
SNIDX,NMFQS,Mutual Fund,USD,1990-01-02,2017-08-23
SNIEX,NMFQS,Mutual Fund,USD,2006-01-03,2017-08-23
SNIGX,NMFQS,Mutual Fund,USD,1983-01-03,2017-08-23
SNIVX,NMFQS,Mutual Fund,USD,1993-01-04,2017-08-23
SNJBX,NMFQS,Mutual Fund,USD,1992-11-06,2015-11-25
SNJLX,NMFQS,Mutual Fund,USD,1995-01-03,2017-08-23
SNJYX,NMFQS,Mutual Fund,USD,2015-11-03,2017-08-23
SNKTY,PINK,Stock,USD,2016-01-05,2016-03-03
SNLAY,PINK,Stock,USD,2007-07-17,2017-08-23
SNLC,PINK,Stock,USD,1995-05-22,2017-08-23
SNLN,NYSE ARCA,ETF,USD,2012-11-07,2017-08-23
SNMAX,NMFQS,Mutual Fund,USD,2013-04-04,2017-02-08
SNMCY,PINK,Stock,USD,2011-10-18,2017-08-23
SNMIX,NMFQS,Mutual Fund,USD,2013-04-04,2017-02-08
SNMP,NYSE,Stock,USD,2006-11-15,2017-08-23
SNMRF,PINK,Stock,USD,2007-07-16,2017-08-23
SNMRY,PINK,Stock,USD,2009-08-27,2017-08-23
SNMSF,OTCBB,Stock,USD,2016-01-04,2017-08-23
SNMX,NASDAQ,Stock,USD,2004-06-22,2017-08-23
SNMYF,PINK,Stock,USD,2007-07-20,2017-08-23
SNN,NYSE,Stock,USD,1999-11-16,2017-08-23
SNNA,NASDAQ,Stock,USD,2017-07-27,2017-08-23
SNNGF,PINK,Stock,USD,2007-07-13,2017-08-23
SNNJF,PINK,Stock,USD,2003-05-05,2017-08-23
SNNUF,PINK,Stock,USD,2007-07-27,2017-08-23
SNNY,OTCMKTS,Stock,USD,2013-07-16,2017-08-23
SNNYX,NMFQS,Mutual Fund,USD,1990-01-02,2017-08-23
SNOA,NASDAQ,Stock,USD,2016-01-04,2017-08-23
SNOAW,NASDAQ,Stock,USD,2016-01-04,2017-08-23
SNOAX,NMFQS,Mutual Fund,USD,2007-01-03,2017-08-23
SNOCX,NMFQS,Mutual Fund,USD,2007-01-03,2017-08-23
SNOIX,NMFQS,Mutual Fund,USD,2007-01-03,2017-08-23
SNOTF,PINK,Stock,USD,2007-08-01,2017-08-23
SNOW,NYSE,Stock,USD,2014-01-31,2017-08-01
SNOXX,NMFQS,Mutual Fund,USD,,
SNP,NYSE,Stock,USD,2000-10-18,2017-08-23
SNPAX,NMFQS,Mutual Fund,USD,2007-01-03,2017-08-23
SNPBX,NMFQS,Mutual Fund,USD,2007-01-03,2017-08-23
SNPHF,PINK,Stock,USD,2007-10-02,2017-08-23
SNPHY,PINK,Stock,USD,2011-08-31,2017-08-23
SNPIX,NMFQS,Mutual Fund,USD,2006-01-03,2017-08-23
SNPMF,PINK,Stock,USD,2007-07-18,2017-08-23
SNPS,NASDAQ,Stock,USD,1992-02-26,2017-08-23
SNPSX,NMFQS,Mutual Fund,USD,2006-01-03,2017-08-23
SNPTF,PINK,Stock,USD,2013-06-20,2017-08-23
SNPYX,NMFQS,Mutual Fund,USD,2002-01-02,2017-08-23
SNR,NYSE,Stock,USD,2014-10-27,2017-08-23
SNRAX,NMFQS,Mutual Fund,USD,2007-01-03,2017-08-23
SNRBX,NMFQS,Mutual Fund,USD,2007-01-03,2017-08-23
SNRCF,PINK,Stock,USD,2010-08-23,2017-08-07
SNREQ,PINK,Stock,USD,2016-01-07,2017-08-23
SNROF,PINK,Stock,USD,2007-07-17,2017-08-23
SNSAX,NMFQS,Mutual Fund,USD,2003-11-18,2017-08-23
SNSDX,NMFQS,Mutual Fund,USD,2012-08-03,2017-08-23
SNSR,NASDAQ,Stock,USD,2016-09-16,2017-08-23
SNSS,NASDAQ,Stock,USD,2005-09-27,2017-08-23
SNST,PINK,Stock,USD,2007-07-18,2017-08-23
SNSX,,ETF,USD,,
SNTA,NASDAQ,Stock,USD,,
SNTCX,NMFQS,Mutual Fund,USD,2006-03-21,2017-08-23
SNTIX,NMFQS,Mutual Fund,USD,1996-05-30,2017-08-23
SNTKX,NMFQS,Mutual Fund,USD,2006-03-20,2017-08-23
SNTL,PINK,Stock,USD,2008-11-07,2017-08-23
SNTNX,NMFQS,Mutual Fund,USD,1980-01-02,2016-03-30
SNTS,NASDAQ,Stock,USD,,
SNV,NYSE,Stock,USD,1990-01-12,2017-08-23
SNV-P-C,NYSE,Stock,USD,1990-01-12,2017-08-23
SNVNF,PINK,Stock,USD,2006-05-10,2017-08-23
SNWAX,NMFQS,Mutual Fund,USD,2011-01-03,2017-08-23
SNWCX,NMFQS,Mutual Fund,USD,2011-01-03,2017-08-23
SNWIX,NMFQS,Mutual Fund,USD,2011-01-03,2017-08-23
SNWR,PINK,Stock,USD,1999-01-13,2017-08-23
SNWV,OTCBB,Stock,USD,2009-11-19,2017-08-23
SNWYX,NMFQS,Mutual Fund,USD,2002-01-02,2017-08-23
SNX,NYSE,Stock,USD,2003-11-25,2017-08-23
SNXFX,NMFQS,Mutual Fund,USD,1992-01-02,2017-08-23
SNY,NYSE,Stock,USD,2002-07-01,2017-08-23
SNYFY,PINK,Stock,USD,2009-01-21,2017-08-23
SNYNF,PINK,Stock,USD,2007-07-13,2017-08-23
SNYR,OTCBB,Stock,USD,2016-01-04,2017-08-23
SNYYF,PINK,Stock,USD,2012-03-01,2017-08-23
SNYYX,NMFQS,Mutual Fund,USD,2015-11-03,2017-08-23
SNZYP,PINK,Stock,USD,2014-03-14,2017-08-23
SO,NYSE,Stock,USD,1981-12-31,2017-08-23
SOAAX,NMFQS,Mutual Fund,USD,1999-01-04,2017-08-23
SOACF,PINK,Stock,USD,2006-01-26,2017-08-23
SOAEX,NMFQS,Mutual Fund,USD,2014-07-10,2017-08-23
SOAIX,NMFQS,Mutual Fund,USD,2009-01-02,2017-08-23
SOAMX,NMFQS,Mutual Fund,USD,2008-03-04,2017-08-23
SOAN,PINK,Stock,USD,2014-07-17,2017-08-23
SOAOX,NMFQS,Mutual Fund,USD,2014-01-02,2017-08-23
SOAVX,NMFQS,Mutual Fund,USD,1998-08-18,2017-08-23
SOBS,PINK,Stock,USD,1995-02-01,2017-08-23
SOCB,NASDAQ,Stock,USD,2016-01-04,2016-06-24
SOCGM,OTCBB,Stock,USD,2007-09-14,2017-08-23
SOCGP,OTCBB,Stock,USD,2007-07-18,2017-08-23
SOCL,NASDAQ,ETF,USD,2011-11-15,2017-08-23
SOCLF,PINK,Stock,USD,2004-12-31,2017-08-23
SODA,NASDAQ,Stock,USD,2010-11-03,2017-08-23
SODI,OTCBB,Stock,USD,1999-04-28,2017-08-23
SOFO,NASDAQ,Stock,USD,1998-06-01,2017-08-23
SOFT,PINK,Stock,USD,1981-08-27,2017-08-23
SOGFF,PINK,Stock,USD,2007-09-19,2017-08-23
SOGRX,NMFQS,Mutual Fund,USD,2016-01-04,2017-08-23
SOHL,PINK,Stock,USD,2007-07-16,2017-08-23
SOHO,NASDAQ,Stock,USD,2004-12-17,2017-08-23
SOHOB,NASDAQ,Stock,USD,2016-08-29,2017-08-23
SOHOF,PINK,Stock,USD,2007-12-17,2017-08-23
SOHOL,NASDAQ,Stock,USD,2016-01-04,2016-10-04
SOHOM,NASDAQ,Stock,USD,2014-12-02,2017-08-23
SOHTX,NMFQS,Mutual Fund,USD,1991-01-23,2017-08-23
SOHU,NASDAQ,Stock,USD,2000-07-12,2017-08-23
SOHVF,PINK,Stock,USD,2009-02-26,2017-08-23
SOHVY,PINK,Stock,USD,2011-07-27,2017-08-23
SOI,NYSE,Stock,USD,2017-05-12,2017-08-23
SOIEF,PINK,Stock,USD,2007-07-13,2017-08-23
SOIGF,OTCBB,Stock,USD,2000-06-13,2017-08-23
SOIL,NYSE ARCA,ETF,USD,2011-05-26,2017-08-23
SOJA,NYSE,Stock,USD,2015-10-09,2017-08-23
SOJB,NYSE,Stock,USD,2016-09-20,2017-08-23
SOKAX,NMFQS,Mutual Fund,USD,2003-11-18,2017-08-23
SOL,NYSE,Stock,USD,2008-01-29,2017-08-23
SOLLF,PINK,Stock,USD,2007-07-17,2017-08-23
SOLVY,PINK,Stock,USD,2016-10-04,2017-08-23
SOMC,PINK,Stock,USD,1998-12-22,2017-08-23
SOME,PINK,Stock,USD,1995-02-01,2017-08-23
SOMLF,PINK,Stock,USD,2009-04-06,2017-08-23
SOMLY,PINK,Stock,USD,2007-07-13,2017-08-23
SOMMY,PINK,Stock,USD,2010-04-06,2017-08-23
SOMNF,PINK,Stock,USD,2007-09-04,2017-08-23
SOMX,NASDAQ,Stock,USD,,
SON,NYSE,Stock,USD,1985-06-11,2017-08-23
SONA,NASDAQ,Stock,USD,2006-11-01,2017-08-23
SONC,NASDAQ,Stock,USD,1991-02-28,2017-08-23
SONE,NASDAQ,Stock,USD,,
SONEX,NMFQS,Mutual Fund,USD,2010-10-25,2015-06-16
SONO,NASDAQ,Stock,USD,,
SONR,PINK,Stock,USD,2000-03-13,2017-08-23
SONS,NASDAQ,Stock,USD,2000-05-25,2017-08-23
SONT,PINK,Stock,USD,1998-12-30,2017-08-23
SONVF,PINK,Stock,USD,2017-06-14,2017-08-23
SONVY,PINK,Stock,USD,2010-05-12,2017-08-23
SOOBF,PINK,Stock,USD,2007-07-13,2017-08-23
SOOCY,PINK,Stock,USD,2007-09-21,2017-08-23
SOP,NYSE ARCA,ETF,USD,2015-06-29,2017-08-23
SOPAX,NMFQS,Mutual Fund,USD,1993-01-04,2017-08-23
SOPBX,NMFQS,Mutual Fund,USD,2012-01-03,2017-05-05
SOPEF,PINK,Stock,USD,2007-07-24,2017-08-23
SOPFX,NMFQS,Mutual Fund,USD,1985-12-31,2015-10-29
SOPIX,NMFQS,Mutual Fund,USD,2003-01-02,2017-08-23
SOPSX,NMFQS,Mutual Fund,USD,2003-01-02,2017-08-23
SOPTX,NMFQS,Mutual Fund,USD,1986-01-02,2017-08-23
SOPV,OTCBB,Stock,USD,2016-02-26,2017-08-23
SOPVX,NMFQS,Mutual Fund,USD,2001-01-02,2017-08-23
